year,log_z,tau_h,tau_x,log_g,log_z_linear,tau_h_linear
2005.25,-5.25107265062181,0.5068752073343028,-0.14938664006580238,-7.517901518279946,-5.25107265062181,0.5085755329967216
2005.5,-5.253196527167917,0.5042525108558389,-0.14782553147326294,-7.541892685971871,-5.253196527167917,0.505640050135206
2005.75,-5.256392704306291,0.5036464467608237,-0.15017714609011504,-7.5797257066069745,-5.256392704306291,0.504715154879355
2006.0,-5.2539657468271725,0.5030535121714743,-0.15238677728591296,-7.5536462065174685,-5.2539657468271725,0.5037372576675638
2006.25,-5.263803183701871,0.4995164323153515,-0.15154152097108034,-7.5578367539152636,-5.263803183701871,0.5002214962177731
2006.5,-5.274425217538404,0.49607097634407005,-0.15191909100916723,-7.5783666971870955,-5.274425217538404,0.4966496237945546
2006.75,-5.275554290460767,0.49620059881615486,-0.15017099469697842,-7.499567372658521,-5.275554290460767,0.49717116867736366
2007.0,-5.278131928157342,0.4969769263864272,-0.14850713160561116,-7.494462276167322,-5.278131928157342,0.49829984121490406
2007.25,-5.281757238418263,0.49597011583490935,-0.15019882633725123,-7.487588323131655,-5.281757238418263,0.49714130671554013
2007.5,-5.280107469178343,0.49720269651879667,-0.14614054661299378,-7.466226260844493,-5.280107469178343,0.4986475184709968
2007.75,-5.278946274143074,0.4958107722145365,-0.13746536131807327,-7.448417947627491,-5.278946274143074,0.4973256076262157
2008.0,-5.292013215299622,0.4919986481282914,-0.13040100803425345,-7.459361404244161,-5.292013215299622,0.4935468669291268
2008.25,-5.287895952035841,0.4925411609264182,-0.12116302892810858,-7.444729423456711,-5.287895952035841,0.49411622771979413
2008.5,-5.295812772161194,0.4964693973654096,-0.1211352928636661,-7.436315669969243,-5.295812772161194,0.49827578583913595
2008.75,-5.318909535974199,0.50969079273844,-0.12928201956666058,-7.35740713211011,-5.318909535974199,0.510988984756665
2009.0,-5.320893306829099,0.5239631110253651,-0.11463855229782689,-7.250765623401157,-5.320893306829099,0.5225104573177378
2009.25,-5.310589888551662,0.5345855680143135,-0.09863452032516291,-7.204024757017292,-5.310589888551662,0.5317750600480602
2009.5,-5.298800870069795,0.5393211884200019,-0.09411641240561568,-7.232824368011585,-5.298800870069795,0.5388024812605847
2009.75,-5.284554770042499,0.5433008609729814,-0.09865117101016563,-7.250634681660563,-5.284554770042499,0.5454337811873775
2010.0,-5.284953096435739,0.5414760683791449,-0.0972470374287477,-7.268384310439606,-5.284953096435739,0.5438635987348843
2010.25,-5.286295882687683,0.5379987446946382,-0.10540673163911435,-7.2882313828786645,-5.286295882687683,0.5410127192399173
2010.5,-5.277325035293672,0.5409690663225863,-0.10819024835919545,-7.30819172812597,-5.277325035293672,0.5457452868114578
2010.75,-5.277677248749749,0.5397688207888219,-0.10451618727260616,-7.300811995614605,-5.277677248749749,0.54387091121151
2011.0,-5.288633468083936,0.5345492263742672,-0.09980177986806031,-7.334849217712413,-5.288633468083936,0.5380414459073675
2011.25,-5.291095956273251,0.5302053967124829,-0.09973502411433954,-7.345535592878347,-5.291095956273251,0.5332597615411723
2011.5,-5.297355638583582,0.5290348523689103,-0.10253805891615107,-7.36535128426362,-5.297355638583582,0.5322919042731742
2011.75,-5.291884460801953,0.5291674340901384,-0.11507132926894728,-7.3937119011211445,-5.291884460801953,0.5339717800919075
2012.0,-5.289334745280535,0.5272758933490231,-0.11310822460075927,-7.3938439644090055,-5.289334745280535,0.5318054541047018
2012.25,-5.289769533743137,0.5285462389512626,-0.11720872033976969,-7.391721847341032,-5.289769533743137,0.5333106684406121
2012.5,-5.30223092661734,0.5248790311746439,-0.11953565624751386,-7.373333474084198,-5.30223092661734,0.528251934220812
2012.75,-5.307330994064197,0.5238920861584138,-0.11916271553610013,-7.379709757274064,-5.307330994064197,0.5270714449874903
2013.0,-5.301318326549986,0.5248066976286142,-0.12201521988800773,-7.380060478081528,-5.301318326549986,0.5284014236900955
2013.25,-5.305243020112656,0.5246933441605113,-0.1250047873118256,-7.383954108269495,-5.305243020112656,0.5282980481508422
2013.5,-5.302853377108354,0.5246374278123549,-0.12886310873977644,-7.387188979621154,-5.302853377108354,0.5284368875403712
2013.75,-5.300461578978678,0.5226660837258111,-0.12359323168274847,-7.372492728946727,-5.300461578978678,0.5257512923751243
2014.0,-5.312415599596946,0.519764685864021,-0.125559224314692,-7.413749739316473,-5.312415599596946,0.5231366018424527
2014.25,-5.309578046061954,0.5165980020357759,-0.12945593041201728,-7.422619956517507,-5.309578046061954,0.5198331766012835
2014.5,-5.303398445803486,0.5153709470738992,-0.1265565584330569,-7.409045541981601,-5.303398445803486,0.5182204901912982
2014.75,-5.31235898612913,0.5079018124997996,-0.12607314267621195,-7.440698396040273,-5.31235898612913,0.5102606565564703
2015.0,-5.310904553689999,0.5081562515410158,-0.1320800871489564,-7.442836409343667,-5.310904553689999,0.5105830414182289
2015.25,-5.310333930957943,0.5083132517068266,-0.13136720941587451,-7.433256124539747,-5.310333930957943,0.510584518407027
2015.5,-5.312210912461092,0.5068916300281878,-0.12986292884695244,-7.448486270261914,-5.312210912461092,0.5092380768548637
2015.75,-5.3226896753492285,0.5026234825907272,-0.12942823260195058,-7.443058904348639,-5.3226896753492285,0.5042554841960006
2016.0,-5.324758850618792,0.4989450743739664,-0.12433607580606322,-7.443796396490411,-5.324758850618792,0.5001529037422374
2016.25,-5.329054974735584,0.4968759767451021,-0.12137159573692102,-7.435509741226116,-5.329054974735584,0.4976276381661277
2016.5,-5.329022615309954,0.4943633588864641,-0.1177482879978269,-7.428140851456451,-5.329022615309954,0.49471511004808605
2016.75,-5.324556203549912,0.49672097103851365,-0.12113897189096023,-7.45547819824187,-5.324556203549912,0.4978731047223568
2017.0,-5.328309270627141,0.4920869940406686,-0.11593794890366804,-7.463150740114397,-5.328309270627141,0.4928527997334711
2017.25,-5.332882188447021,0.4886990998043723,-0.11907745017396372,-7.477809950041876,-5.332882188447021,0.48939223862417336
2017.5,-5.327899634584778,0.49040203252685177,-0.11969238626395988,-7.468654852758057,-5.327899634584778,0.4911570565358343
2017.75,-5.3249074876334985,0.4863209383653704,-0.11756997770512535,-7.469554670529858,-5.3249074876334985,0.48681207363467965
2018.0,-5.323149970193848,0.4831739978536794,-0.11435424288428706,-7.471885580778365,-5.323149970193848,0.48349813373630934
2018.25,-5.327647203492633,0.4793272128525714,-0.11215434373890384,-7.4524382017469035,-5.327647203492633,0.47911304088861145
2018.5,-5.329955587336541,0.4770784056128573,-0.11665837467306196,-7.474101140958189,-5.329955587336541,0.4770291062346426
2018.75,-5.337881719817887,0.4755520289884684,-0.11862060033930526,-7.479471606609907,-5.337881719817887,0.47543951073808915
2019.0,-5.337498014777042,0.47928932652422096,-0.12302273773832541,-7.460591322847039,-5.337498014777042,0.4790967081802745
2019.25,-5.337669471041094,0.47908764397868586,-0.12351133835105818,-7.461416005054391,-5.337669471041094,0.4788901359196887
2019.5,-5.332555636323275,0.4793763192532856,-0.11974746323462163,-7.442735139036257,-5.332555636323275,0.47895637290910337
2019.75,-5.330114366027591,0.4806633586352561,-0.11221425525937273,-7.405606896707692,-5.330114366027591,0.47963471313068423
2020.0,-5.346344012860591,0.490798878799952,-0.1276042555043924,-7.3908982215855845,-5.346344012860591,0.48977130568330024
2020.25,-5.351632583073361,0.5793602403587634,-0.2164478589535734,-7.374353306529621,-5.351632583073361,0.5947528253712617
2020.5,-5.308636895507732,0.5394170092910546,-0.17493842320296066,-7.45890913460035,-5.308636895507732,0.5466759959383545
2020.75,-5.316913591417593,0.5266139499344782,-0.1718290837347792,-7.49215596829212,-5.316913591417593,0.5317094617088806
2021.0,-5.310802231507067,0.5205881959436501,-0.1585831433928987,-7.468481922606948,-5.310802231507067,0.5245388445421861
2021.25,-5.306156002404982,0.5050247957960604,-0.13377046839466397,-7.495888937803119,-5.306156002404982,0.5075523259260507
2021.5,-5.312674058291959,0.4937919737118024,-0.12408476808782223,-7.520526765735633,-5.312674058291959,0.4954335132708525
2021.75,-5.306829696534029,0.48979908211135303,-0.12881401399646802,-7.536920918036563,-5.306829696534029,0.49087512153453167
2022.0,-5.3235092798207475,0.4856105796717174,-0.1404173372836946,-7.606116022717203,-5.3235092798207475,0.48631099771385633
2022.25,-5.334341982466254,0.47874209654725075,-0.1333769658297812,-7.578055867426424,-5.334341982466254,0.47928821280560646
2022.5,-5.338511881104534,0.4735931055033432,-0.12688360341229715,-7.527506161136799,-5.338511881104534,0.4737437108163158
2022.75,-5.337252979013482,0.47355813272212877,-0.12576814051472357,-7.518668960581107,-5.337252979013482,0.47365233609964713
2023.0,-5.339832224048009,0.4705524747611495,-0.1210150518219736,-7.496612626859315,-5.339832224048009,0.4703772016789306
2023.25,-5.341019414931362,0.4706216408000161,-0.12207104847807586,-7.508465586583933,-5.341019414931362,0.47055267426448905
2023.5,-5.3341484259003495,0.4737665028668945,-0.1208461213787538,-7.479549807883759,-5.3341484259003495,0.47354850317170855
2023.75,-5.3318313228727074,0.4740298215563864,-0.11844692614640248,-7.486001170123766,-5.3318313228727074,0.47392447847097297
2024.0,-5.337712176173837,0.4736577665237748,-0.11685387789561746,-7.491318186441363,-5.337712176173837,0.4735831024192226
2024.25,-5.335219732315031,0.47330982853497994,-0.11670224780746423,-7.514101357460427,-5.335219732315031,0.4734543348648115
2024.5,-5.334905966320639,0.47193176811959014,-0.11476891525774097,-7.5198460633437545,-5.334905966320639,0.4720715925666288
2024.75,-5.337028086098505,0.4717241756979531,-0.111881663252534,-7.517434788719453,-5.337028086098505,0.4718277595889093
